Postnummer,Husnummer,Kvadratmeter,Grundareal,Byggeår,Afstand_skole,Afstand_supermarked,Salgspris
3060.0,35.0,161,1397.0,1970.0,386.41,615.28,3800000
3060.0,39.0,82,889.0,1954.0,433.45,598.91,2467500
3000.0,4.0,176,432.0,1952.0,325.09,430.33,3160000
3000.0,21.0,240,428.0,1936.0,406.32,198.9,3100000
3000.0,50.0,50,0.0,1960.0,551.01,255.16,510000
3100.0,15.0,78,1167.0,1955.0,2676.52,1987.0,2500000
3100.0,22.0,39,1200.0,1932.0,2394.91,1524.31,1260000
3140.0,4.0,173,937.0,2005.0,1518.64,984.76,3295000
3140.0,10.0,93,1039.0,1982.0,1576.88,1054.68,1802000
3000.0,12.0,76,0.0,1952.0,607.35,274.47,945000
3000.0,12.0,76,0.0,1952.0,607.35,274.47,995000
3000.0,90.0,100,380.0,1953.0,166.09,246.87,1330000
3060.0,2.0,145,778.0,1969.0,132.0,196.18,2400000
3100.0,3.0,58,847.0,1976.0,1522.51,727.0,1350000
3060.0,6.0,133,1284.0,1960.0,769.57,763.67,3805000
3140.0,21.0,198,972.0,1950.0,881.99,352.18,5700000
3100.0,15.0,121,1170.0,1973.0,312.2,574.63,1675000
3100.0,8.0,212,1192.0,1937.0,356.56,525.89,2700000
3140.0,19.0,144,1147.0,1951.0,922.73,369.57,3195000
3100.0,8.0,156,1443.0,1984.0,1404.37,806.78,7400000
3000.0,10.0,83,844.0,1954.0,137.16,360.37,1050000
3000.0,12.0,83,784.0,1954.0,152.43,370.93,1715000
3000.0,7.0,106,639.0,1947.0,541.86,126.17,2150000
3060.0,6.0,122,2060.0,1970.0,542.93,393.61,2275000
3100.0,14.0,100,746.0,1963.0,22.33,665.93,1500000
3100.0,18.0,202,729.0,1969.0,53.57,661.47,2800000
3100.0,5.0,100,1000.0,2002.0,1423.52,620.65,3295000
3100.0,50.0,0,1017.0,0.0,1316.3,717.05,2750000
3100.0,53.0,99,1000.0,2006.0,1372.14,741.05,3700000
3100.0,20.0,45,5250.0,2012.0,3367.79,2118.63,885000
3140.0,2.0,163,879.0,1966.0,552.88,170.23,2100000
3000.0,4.0,161,718.0,1958.0,504.3,415.82,2720000
3000.0,35.0,127,216.0,1960.0,568.23,405.9,2675000
3000.0,8.0,138,442.0,1931.0,405.14,95.11,2475000
3000.0,23.0,68,656.0,1938.0,558.83,139.88,3100000
3060.0,2.0,123,774.0,1971.0,411.48,250.14,2280000
3060.0,8.0,182,800.0,1974.0,982.34,886.83,3800000
3070.0,2.0,127,699.0,1917.0,78.42,276.21,3295000
3000.0,17.0,88,760.0,1952.0,970.58,614.99,1300000
3000.0,15.0,478,2851.0,1865.0,81.58,566.78,800000
3060.0,3.0,156,858.0,1969.0,411.5,220.79,2600000
3100.0,6.0,72,1271.0,1976.0,1484.39,813.2,1395000
3060.0,17.0,197,1193.0,1977.0,871.32,692.51,4100000
3100.0,23.0,53,986.0,1962.0,2259.06,1483.1,1325000
3100.0,25.0,102,994.0,1950.0,2281.04,1505.71,2100000
3060.0,27.0,116,722.0,1963.0,406.49,239.89,1850000
3100.0,3.0,46,459.0,1930.0,1664.44,901.18,1550000
3060.0,9.0,168,735.0,1960.0,352.36,226.08,2800000
3060.0,12.0,207,956.0,1962.0,388.14,177.1,4895000
3140.0,13.0,146,252.0,1977.0,737.25,84.53,1475000
3100.0,7.0,63,996.0,1936.0,1599.93,871.5,1850000
3140.0,5.0,220,859.0,1966.0,147.17,545.33,3250000
3000.0,12.0,154,1527.0,1894.0,656.05,226.88,2595000
3000.0,40.0,90,538.0,1922.0,718.82,325.62,2100000
3000.0,49.0,90,700.0,1947.0,604.56,370.77,1283000
3000.0,119.0,122,702.0,1965.0,159.02,307.94,1750000
3000.0,269.0,500,70426.0,1982.0,131.85,2927.02,5000000
3000.0,293.0,157,2337.0,1960.0,195.42,3225.62,1995000
3000.0,322.0,183,27293.0,1962.0,1024.15,3590.66,3650000
3100.0,32.0,151,620.0,2003.0,620.58,313.89,2830000
3060.0,4.0,152,617.0,1924.0,206.62,676.08,4800000
3140.0,7.0,78,825.0,1949.0,1464.07,1008.83,1030000
3140.0,1.0,160,932.0,1968.0,1187.86,521.1,2000000
3000.0,1.0,0,165.0,1860.0,254.72,112.63,6550000
3000.0,11.0,146,589.0,1960.0,98.61,555.14,2075000
3000.0,14.0,109,594.0,1931.0,72.4,451.99,1995000
3000.0,21.0,120,700.0,1965.0,105.53,381.89,1575000
3000.0,20.0,92,583.0,1953.0,242.64,459.24,2495000
3000.0,14.0,175,1096.0,1921.0,372.71,179.01,2700000
3000.0,16.0,64,0.0,1941.0,339.56,183.84,970000
3140.0,5.0,146,375.0,1972.0,834.63,213.31,1750000
3070.0,73.0,94,683.0,1979.0,839.3,543.98,1765000
3100.0,2.0,145,1380.0,2012.0,2869.29,2038.71,3300000
3100.0,8.0,186,1267.0,1895.0,953.35,308.45,1900000
3100.0,9.0,65,1125.0,1961.0,1929.03,1262.86,1700000
3070.0,29.0,133,948.0,1933.0,138.65,303.9,3665000
3080.0,3.0,160,702.0,1969.0,425.54,228.65,1975000
3000.0,31.0,87,483.0,1953.0,716.44,309.05,1500000
3000.0,37.0,148,600.0,1965.0,668.29,263.68,1950000
3000.0,76.0,156,741.0,1973.0,254.81,174.48,1472526
3000.0,85.0,121,1095.0,1954.0,155.84,261.61,1450000
3000.0,9.0,76,0.0,1903.0,155.44,164.0,1200000
3000.0,19.0,131,631.0,1973.0,1004.33,424.48,2800000
3000.0,25.0,128,690.0,1966.0,1039.74,507.28,2695000
3000.0,57.0,133,764.0,1939.0,1019.92,716.25,1390000
3000.0,9.0,101,471.0,1966.0,191.51,485.59,1485000
3000.0,4.0,120,342.0,1907.0,143.21,290.58,2355000
3000.0,6.0,72,181.0,1904.0,152.56,295.25,950000
3100.0,14.0,99,1138.0,1972.0,1046.46,333.56,4400000
3060.0,33.0,136,709.0,1980.0,244.02,438.12,3100000
3060.0,1.0,128,245.0,1971.0,662.62,471.04,1800000
3060.0,3.0,128,275.0,1971.0,664.29,471.79,2250000
3000.0,31.0,110,801.0,1952.0,556.72,188.12,1700000
3000.0,371.0,164,2923.0,1750.0,2399.3,2323.85,2775000
3100.0,9.0,78,1773.0,1936.0,2014.18,1279.94,2375000
3000.0,29.0,91,455.0,1963.0,325.63,293.31,700000
3000.0,10.0,127,505.0,2005.0,508.28,402.72,2450000
3140.0,65.0,141,931.0,1969.0,1299.74,639.63,2700000
3080.0,8.0,116,741.0,1966.0,204.11,149.09,1200000
3100.0,3.0,138,942.0,1970.0,379.05,893.75,1400000
3000.0,11.0,132,219.0,1961.0,728.93,471.74,3345000
3100.0,5.0,70,41997.0,1976.0,3039.95,2322.71,2550000
3100.0,18.0,115,103897.0,1850.0,2926.57,2362.28,4310000
3100.0,24.0,171,2246.0,1817.0,1961.88,1304.11,2500000
3000.0,21.0,78,788.0,1937.0,104.57,412.85,2800000
3150.0,5.0,237,955.0,2001.0,448.11,1779.42,5900000
3490.0,29.0,120,2255.0,1964.0,2673.51,1943.29,1400000
3490.0,13.0,136,1240.0,1967.0,2696.76,2288.89,2565000
3000.0,10.0,230,51993.0,1900.0,588.08,3051.26,83160
3150.0,128.0,232,1680.0,1960.0,819.87,1875.51,2450000
3080.0,8.0,151,732.0,1965.0,91.67,420.72,2095000
3000.0,37.0,100,532.0,1966.0,385.2,595.49,2225000
3000.0,4.0,91,581.0,1965.0,161.11,299.84,1900000
3000.0,54.0,103,855.0,1999.0,935.09,549.77,2450000
3100.0,1.0,141,761.0,1976.0,345.82,345.58,1650000
3100.0,39.0,164,701.0,2014.0,269.18,757.44,3950000
3100.0,1.0,378,7844.0,1916.0,2202.86,1579.18,1700000
3140.0,27.0,219,7086.0,1925.0,1711.26,2237.98,2200000
3100.0,11.0,43,1058.0,1951.0,349.03,481.34,1250000
3100.0,3.0,163,2798.0,1969.0,1842.27,1080.39,4300000
3000.0,26.0,127,378.0,1971.0,281.71,495.93,2100000
3060.0,97.0,152,680.0,1970.0,604.27,415.34,2695000
3060.0,4.0,91,0.0,1966.0,337.57,399.65,1280000
3060.0,4.0,91,0.0,1966.0,337.57,399.65,1295000
3070.0,1.0,100,706.0,1950.0,208.51,351.78,2125000
3060.0,28.0,158,754.0,1967.0,624.16,607.35,3535000
3100.0,22.0,103,1136.0,1965.0,1406.57,614.2,2945000
3100.0,33.0,62,1670.0,1973.0,1496.65,706.67,1050000
3100.0,45.0,90,1035.0,1963.0,1250.89,637.86,2750000
3060.0,45.0,146,583.0,1965.0,487.42,238.81,2225000
3060.0,15.0,0,2552.0,1962.0,496.0,293.96,2350000
3100.0,2.0,156,1560.0,2009.0,1805.82,1032.24,7550000
3100.0,1.0,58,1027.0,1963.0,1234.5,642.21,1450000
3060.0,14.0,153,792.0,1988.0,596.36,216.65,3175000
3060.0,34.0,135,1253.0,1934.0,420.11,345.89,2875000
3060.0,68.0,73,749.0,1953.0,338.37,571.73,1750000
3060.0,100.0,162,852.0,1973.0,423.36,482.24,2900000
3070.0,33.0,155,276.0,1973.0,407.8,216.82,2945000
3070.0,71.0,155,278.0,1973.0,403.89,229.03,2850000
3100.0,16.0,79,1001.0,1996.0,1672.59,830.98,1510000
3100.0,26.0,56,1001.0,1964.0,1631.03,819.7,1095000
3100.0,36.0,85,1001.0,1976.0,1479.81,671.61,1495000
3000.0,12.0,99,280.0,1962.0,307.45,207.97,2045000
3100.0,21.0,196,2455.0,1972.0,1135.19,393.87,3200000
3060.0,4.0,113,453.0,1937.0,238.46,897.44,2500000
3100.0,6.0,98,1320.0,1968.0,2551.44,1909.19,3200000
3000.0,107.0,104,454.0,1966.0,798.87,491.23,1835000
3000.0,18.0,87,672.0,1953.0,609.08,236.49,1450000
3100.0,10.0,118,708.0,1971.0,206.15,742.32,1875000
3060.0,38.0,122,788.0,1971.0,168.63,124.97,2295000
3060.0,60.0,136,749.0,1968.0,337.15,193.98,2500000
3000.0,2.0,105,488.0,1901.0,228.62,296.2,1115000
3000.0,1.0,149,571.0,1908.0,251.84,300.31,1625000
3000.0,12.0,110,160.0,1954.0,446.29,83.84,1300000
3000.0,89.0,121,751.0,1968.0,455.39,692.48,1825000
3000.0,54.0,112,944.0,1970.0,754.77,567.36,2450000
3000.0,58.0,127,531.0,1970.0,789.22,532.47,2839000
3100.0,5.0,73,705.0,1968.0,1077.54,266.12,3850000
3100.0,9.0,198,790.0,2000.0,1109.55,312.7,8500000
3000.0,24.0,141,283.0,1735.0,1141.65,139.61,3100000
3100.0,15.0,100,1013.0,1971.0,930.95,482.99,1450000
3060.0,3.0,97,345.0,1972.0,261.73,233.76,2200000
3100.0,19.0,172,2776.0,1977.0,1949.05,1244.78,8400000
3100.0,8.0,79,1239.0,1957.0,77.69,568.95,1750000
3000.0,20.0,52,0.0,1934.0,345.16,242.17,870000
3000.0,52.0,115,708.0,1969.0,467.36,228.62,2100000
3000.0,4.0,160,736.0,1956.0,1274.02,1323.91,2850000
3000.0,11.0,157,862.0,1970.0,494.45,343.46,2300000
3000.0,12.0,160,715.0,1944.0,609.34,773.47,1418750
3000.0,17.0,82,1023.0,1897.0,768.79,263.32,2500000
3000.0,21.0,167,593.0,1890.0,833.68,194.51,4250000
3060.0,48.0,172,760.0,1960.0,671.99,715.01,3995000
3060.0,4.0,100,484.0,1962.0,497.58,331.99,2325000
3000.0,12.0,139,785.0,1969.0,628.1,694.61,1100000
3070.0,14.0,121,488.0,1923.0,238.72,221.61,2200000
3070.0,22.0,151,784.0,1932.0,176.23,243.56,3700000
3000.0,10.0,101,555.0,1961.0,568.91,327.8,1900000
3000.0,27.0,94,780.0,1963.0,374.18,440.03,1695000
3000.0,3.0,86,994.0,1952.0,697.49,385.53,2400000
3060.0,25.0,134,1129.0,1964.0,167.9,272.62,2250000
3000.0,22.0,130,549.0,1937.0,603.09,253.75,1985000
3140.0,29.0,204,700.0,1973.0,1234.58,731.6,2195000
3140.0,11.0,146,1745.0,1974.0,1130.22,635.78,2000000
3100.0,9.0,73,820.0,1999.0,1771.39,973.22,2025000
3490.0,65.0,170,800.0,1929.0,801.52,1663.69,2375000
3100.0,28.0,128,1026.0,1990.0,1560.95,690.89,1925000
3060.0,9.0,195,592.0,1898.0,582.84,739.92,4395000
3060.0,63.0,186,777.0,1959.0,493.95,323.34,3195000
3060.0,93.0,182,856.0,1971.0,227.47,263.93,2400000
3060.0,9.0,182,824.0,1968.0,378.98,346.57,3350000
3100.0,5.0,62,1680.0,1952.0,1206.85,337.71,1950000
3100.0,2.0,70,1107.0,1951.0,1311.31,857.49,1600000
3100.0,3.0,67,1323.0,1940.0,1278.94,839.24,1500000
3100.0,35.0,127,1000.0,1980.0,910.79,323.28,2600000
3100.0,38.0,139,1141.0,1971.0,935.67,300.28,1900000
3100.0,50.0,54,1000.0,1972.0,842.17,122.23,1450000
3000.0,26.0,260,802.0,1902.0,1462.65,731.75,6300000
3100.0,8.0,36,1050.0,1967.0,1808.3,936.66,1170000
3000.0,5.0,242,711.0,2009.0,1056.9,662.97,3300000
3140.0,21.0,149,865.0,1969.0,1067.94,384.15,2425000
3060.0,27.0,117,710.0,1962.0,469.31,730.71,1675000
3060.0,74.0,75,662.0,1949.0,950.56,823.17,1495000
3060.0,83.0,319,1592.0,1901.0,950.28,860.11,5475000
3060.0,95.0,135,912.0,1967.0,952.96,835.98,2795000
3000.0,17.0,152,2942.0,1877.0,1055.43,2120.97,2950000
3070.0,2.0,125,303.0,1950.0,321.93,393.59,2840000
3070.0,39.0,197,875.0,1912.0,483.37,498.21,4700000
3070.0,18.0,78,1191.0,1925.0,782.41,852.75,2475000
3070.0,11.0,133,613.0,1967.0,680.8,757.25,2350000
3000.0,35.0,155,393.0,1966.0,389.24,359.14,2155000
3000.0,50.0,86,690.0,1950.0,253.45,167.61,1000000
3140.0,13.0,147,928.0,1961.0,1578.87,923.15,3200000
3100.0,2.0,192,473.0,1809.0,925.86,284.2,3450000
3060.0,9.0,107,610.0,1943.0,303.69,462.1,2000000
3000.0,7.0,100,256.0,1962.0,560.02,270.64,1650000
3060.0,4.0,181,635.0,1968.0,453.75,267.19,3175000
3000.0,1.0,573,2072.0,1905.0,1210.36,462.65,5100000
3100.0,1.0,119,1026.0,1967.0,2147.31,1275.43,2175000
3100.0,11.0,44,1112.0,1968.0,2229.78,1358.07,1425000
3100.0,17.0,101,1012.0,1965.0,2265.4,1394.68,1875000
3100.0,6.0,157,728.0,1973.0,538.27,455.49,1999000
3070.0,49.0,122,689.0,1971.0,969.99,809.61,2325000
3070.0,72.0,167,987.0,1974.0,912.69,731.14,2750000
3070.0,25.0,0,600.0,0.0,276.83,67.39,4850000
3070.0,39.0,69,459.0,1953.0,160.1,177.86,2100000
3070.0,8.0,129,829.0,1967.0,263.81,263.76,2000000
3060.0,10.0,143,706.0,1971.0,686.86,627.41,3300000
3070.0,7.0,112,723.0,1968.0,808.5,1109.7,2150000
3060.0,1.0,154,1002.0,1959.0,492.64,255.44,3150000
3060.0,3.0,100,841.0,1959.0,480.1,264.79,3075000
3100.0,9.0,125,61144.0,1775.0,2659.69,2523.54,2275000
3100.0,24.0,270,8282.0,1877.0,2671.68,2504.7,5500000
3100.0,7.0,101,1000.0,1968.0,1467.35,643.04,1995000
3000.0,18.0,52,0.0,1935.0,357.61,130.15,735000
3000.0,7.0,168,604.0,1947.0,450.56,458.93,2710000
3100.0,14.0,98,1012.0,1978.0,947.76,142.49,2100000
3060.0,8.0,127,633.0,1961.0,104.87,698.96,3795000
3000.0,19.0,103,970.0,1934.0,994.58,352.34,2650000
3000.0,21.0,139,985.0,1933.0,1018.84,337.92,3530000
3000.0,12.0,48,0.0,1962.0,249.83,315.36,415000
3000.0,13.0,52,0.0,1946.0,223.2,357.46,895000
3070.0,3.0,120,1335.0,1944.0,560.91,692.13,3350000
3100.0,15.0,67,967.0,1972.0,1144.74,365.09,1650000
3000.0,22.0,83,0.0,1948.0,527.65,197.93,1200000
3060.0,2.0,120,730.0,1968.0,437.22,243.6,2100000
3060.0,9.0,96,0.0,1971.0,170.5,267.1,1175000
3060.0,11.0,97,0.0,1971.0,179.8,283.03,1170000
3060.0,11.0,96,0.0,1971.0,179.8,283.03,1350000
3060.0,11.0,97,0.0,1971.0,179.8,283.03,1335000
3060.0,15.0,96,0.0,1971.0,195.82,311.55,1225000
3060.0,17.0,96,0.0,1971.0,207.08,326.92,1235000
3060.0,29.0,96,0.0,1971.0,267.58,424.08,1125000
3060.0,37.0,97,0.0,1971.0,254.06,431.73,1200000
3060.0,41.0,96,0.0,1971.0,250.07,400.92,1195000
3060.0,49.0,97,0.0,1971.0,229.91,263.0,1365000
3060.0,57.0,87,0.0,1971.0,256.6,321.49,950000
3000.0,21.0,566,140349.0,1880.0,1570.63,1617.14,7500000
3140.0,14.0,124,646.0,1963.0,1082.72,408.79,1495000
3000.0,10.0,179,900.0,1899.0,537.03,127.66,1550000
3000.0,15.0,55,0.0,1946.0,479.32,169.77,715000
3000.0,17.0,58,0.0,1946.0,504.79,165.5,675000
3000.0,17.0,55,0.0,1946.0,504.79,165.5,870000
3000.0,17.0,55,0.0,1946.0,446.47,225.79,675000
3000.0,17.0,57,0.0,1946.0,435.66,237.41,675000
3000.0,19.0,73,0.0,1946.0,497.36,194.53,950000
3000.0,19.0,74,0.0,1946.0,472.94,219.25,950000
3000.0,19.0,74,0.0,1946.0,460.25,232.08,755000
3140.0,13.0,154,706.0,1970.0,1302.88,618.79,2150000
3100.0,24.0,55,1034.0,1950.0,1587.42,919.71,2080000
3100.0,33.0,63,1033.0,1969.0,1696.94,825.27,1240000
3100.0,34.0,152,631.0,1916.0,2012.14,1372.99,2250000
3100.0,16.0,178,788.0,2004.0,632.42,33.4,3700000
3100.0,26.0,0,1020.0,1991.0,436.7,212.79,2312000
3100.0,90.0,157,1403.0,1957.0,834.06,144.68,1425000
3100.0,23.0,71,1057.0,1950.0,357.65,524.08,1260000
3000.0,64.0,157,182.0,1691.0,755.68,272.97,546000
3000.0,25.0,180,214.0,1734.0,440.49,148.22,3750000
3100.0,9.0,97,1230.0,1967.0,1586.72,819.02,1877500
3100.0,14.0,67,980.0,1954.0,1323.36,526.99,1200000
3100.0,15.0,314,1736.0,1971.0,1551.41,776.95,3050000
3060.0,3.0,97,333.0,1971.0,210.53,273.53,2275000
3060.0,11.0,97,333.0,1970.0,238.38,291.11,1950000
3060.0,15.0,97,333.0,1969.0,256.62,304.22,2125000
3140.0,14.0,165,759.0,1958.0,208.99,495.19,2625000
3000.0,9.0,314,1659.0,1982.0,498.67,933.9,8250000
3000.0,12.0,135,862.0,1976.0,424.74,882.47,3945000
3140.0,6.0,105,1618.0,1999.0,1869.2,1210.36,2300000
3140.0,9.0,52,900.0,1965.0,1916.89,1253.43,985000
3100.0,1.0,195,4613.0,1904.0,2634.21,2328.9,600000
3100.0,12.0,250,2948.0,1877.0,3008.11,2566.77,2000000
3140.0,35.0,153,1022.0,1946.0,1783.04,1132.74,2675000
3000.0,13.0,130,873.0,1954.0,399.94,363.52,2280000
3000.0,24.0,120,432.0,1937.0,340.53,364.9,2150000
3000.0,33.0,84,848.0,1937.0,254.53,330.03,2050000
3100.0,15.0,148,700.0,1987.0,1010.92,500.25,3600000
3100.0,29.0,103,1645.0,1925.0,1211.83,665.3,7150000
3100.0,30.0,128,1182.0,1927.0,1324.48,748.29,7600000
3000.0,9.0,144,900.0,1963.0,601.89,659.69,3950000
3000.0,24.0,66,0.0,1965.0,453.19,537.44,670000
3000.0,26.0,66,0.0,1965.0,414.15,502.78,615000
3000.0,28.0,65,0.0,1965.0,377.72,470.91,655000
3100.0,4.0,142,1261.0,1963.0,1723.45,1021.72,2350000
3100.0,13.0,80,807.0,2002.0,598.23,453.51,2300000
3000.0,8.0,90,369.0,1953.0,328.13,486.44,1700000
3100.0,7.0,232,1006.0,2005.0,1294.39,425.61,4800000
3140.0,4.0,305,1877.0,1927.0,2373.8,1695.85,4600000
3140.0,6.0,110,805.0,1936.0,804.42,126.39,1612627
3060.0,2.0,243,1051.0,1902.0,176.59,930.64,9500000
3000.0,5.0,344,268.0,1870.0,240.66,97.53,3900000
3000.0,29.0,172,880.0,1935.0,1320.15,1088.69,4450000
3000.0,33.0,170,951.0,1907.0,1327.2,1131.26,3700000
3000.0,59.0,165,946.0,1956.0,1220.11,1508.45,4300000
3150.0,88.0,316,2843.0,1917.0,45.62,2188.54,2400000
3140.0,133.0,132,807.0,1976.0,179.16,862.86,3550000
3140.0,158.0,0,688.0,0.0,566.04,377.4,3950000
3140.0,217.0,182,934.0,1977.0,894.01,413.26,3285000
3140.0,257.0,102,766.0,1943.0,2119.52,1462.1,1850000
3100.0,309.0,151,413.0,1814.0,878.36,283.37,1425000
3100.0,422.0,260,1615.0,1928.0,1448.93,952.12,6500000
3100.0,423.0,75,1456.0,2006.0,1493.43,995.89,2500000
3100.0,515.0,53,1304.0,1919.0,2500.89,1873.3,1750000
3100.0,537.0,138,1671.0,1915.0,2825.9,2105.12,5600000
3070.0,104.0,765,1935.0,1904.0,798.38,883.8,8000000
3070.0,131.0,217,1301.0,1967.0,970.97,1113.93,7500000
3060.0,135.0,232,1060.0,2001.0,1129.65,1190.43,8600000
3070.0,140.0,91,775.0,1775.0,547.66,510.28,2200000
3060.0,141.0,169,919.0,1915.0,1069.38,1138.6,4620000
3070.0,164.0,104,295.0,1864.0,478.82,378.4,2780000
3070.0,174.0,250,756.0,1931.0,477.78,341.72,4657000
3070.0,178.0,151,442.0,1883.0,460.32,314.14,3200000
3070.0,182.0,159,783.0,1857.0,463.86,303.11,3795000
3070.0,268.0,210,913.0,1875.0,620.59,759.5,4495000
3060.0,354.0,181,631.0,1912.0,549.75,933.56,6250000
3060.0,388.0,130,875.0,1952.0,229.4,977.25,8621626
3060.0,400.0,110,608.0,1950.0,316.15,912.01,3642500
3060.0,420.0,167,1126.0,1974.0,711.98,811.92,3700000
3060.0,434.0,165,1030.0,1970.0,1038.72,944.38,4750000
3000.0,55.0,117,322.0,1939.0,577.53,975.63,1615000
3000.0,59.0,265,539.0,1966.0,648.89,980.8,3300000
3000.0,71.0,159,948.0,1953.0,760.96,916.38,3400000
3060.0,5.0,84,789.0,1956.0,469.82,339.36,1750000
3000.0,1.0,130,401.0,1953.0,136.58,324.85,2350000
3100.0,47.0,75,1279.0,1964.0,1457.84,924.45,2335000
3100.0,56.0,72,822.0,1950.0,1509.1,977.64,2695000
3060.0,25.0,100,488.0,1962.0,510.05,298.55,2350000
3100.0,14.0,73,724.0,1961.0,1666.57,954.33,2000000
3100.0,14.0,104,1073.0,1957.0,983.8,606.76,2600000
3100.0,23.0,93,933.0,1942.0,826.01,478.47,1400000
3060.0,6.0,117,695.0,1964.0,132.69,463.18,2350000
3060.0,14.0,137,1136.0,1976.0,677.34,534.75,2750000
3060.0,1.0,98,326.0,1919.0,289.91,797.43,1700000
3060.0,9.0,220,997.0,1904.0,261.68,673.09,5197500
3080.0,18.0,192,37021.0,1900.0,2054.21,178.36,4750000
3070.0,18.0,195,1190.0,1976.0,496.07,636.98,3650000
3060.0,9.0,175,1089.0,1902.0,358.42,558.04,3900000
3060.0,3.0,138,655.0,1967.0,521.85,327.91,2150000
3000.0,21.0,121,795.0,1930.0,291.74,654.92,1995000
3000.0,37.0,200,687.0,1939.0,401.85,768.58,3150000
3100.0,7.0,81,963.0,1973.0,1510.87,709.4,1525000
3000.0,2.0,120,264.0,1901.0,330.74,678.27,2675000
3140.0,7.0,148,719.0,1970.0,1177.95,496.87,1800000
3140.0,9.0,145,718.0,1969.0,1191.4,512.44,2195000
3000.0,11.0,139,741.0,1939.0,682.71,263.53,3125000
3060.0,3.0,142,1020.0,1899.0,720.24,288.52,2300000
3100.0,18.0,85,851.0,2010.0,2088.33,1422.43,3500000
3100.0,8.0,98,983.0,1966.0,1397.62,846.33,1800000
3100.0,24.0,97,529.0,1947.0,1044.93,201.88,4150000
3100.0,26.0,118,723.0,1959.0,1060.19,186.71,2750000
3100.0,8.0,146,1195.0,2010.0,1587.42,940.73,5150000
3100.0,10.0,165,1142.0,1971.0,1569.32,912.78,4450000
3100.0,19.0,51,1047.0,1951.0,1518.11,807.53,1775000
3000.0,42.0,126,629.0,1954.0,437.69,614.37,3245000
3000.0,50.0,108,592.0,1952.0,479.28,647.85,2800000
3100.0,3.0,130,861.0,1952.0,364.47,290.02,2100000
3080.0,12.0,100,730.0,1967.0,243.47,557.39,1290000
3000.0,16.0,151,504.0,1923.0,288.16,482.51,1850000
3100.0,12.0,120,763.0,1892.0,989.95,365.96,3250000
3000.0,6.0,130,459.0,1998.0,791.5,589.44,2225000
3000.0,11.0,91,471.0,1972.0,805.26,654.19,2040000
3140.0,13.0,116,310.0,1972.0,1694.22,1010.37,1650000
3000.0,6.0,129,867.0,1940.0,468.58,319.34,2250000
3000.0,35.0,135,537.0,1967.0,487.1,616.13,2495000
3000.0,37.0,80,350.0,1954.0,474.31,618.38,1900000
3000.0,49.0,104,658.0,1945.0,522.85,708.29,1800000
3000.0,9.0,60,0.0,1972.0,652.22,178.03,930000
3000.0,9.0,70,0.0,1972.0,628.07,145.14,975000
3000.0,4.0,70,0.0,1965.0,68.06,327.23,765000
3000.0,32.0,67,0.0,1965.0,254.15,399.85,500000
3000.0,34.0,97,0.0,1965.0,242.95,404.39,950000
3000.0,42.0,70,0.0,1965.0,172.2,342.07,670000
3000.0,52.0,97,0.0,1965.0,102.29,339.27,1225000
3060.0,8.0,132,486.0,1973.0,836.77,809.23,3375000
3080.0,23.0,62,586.0,1977.0,1916.89,1585.77,940000
3080.0,53.0,102,727.0,2005.0,1835.32,1660.98,590963
3080.0,56.0,41,566.0,1981.0,2009.78,1711.92,620000
3080.0,80.0,59,663.0,1977.0,1887.54,1738.89,740000
3080.0,98.0,57,569.0,1996.0,1963.42,1748.64,425000
3140.0,6.0,113,753.0,1975.0,1318.76,851.54,1270000
3060.0,35.0,118,157.0,1975.0,504.75,262.77,2650000
3060.0,37.0,118,154.0,1975.0,510.94,267.98,2795000
3060.0,36.0,118,314.0,1975.0,542.69,306.01,2105000
3060.0,442.0,191,702.0,1975.0,1240.56,1057.6,4775000
3140.0,36.0,93,0.0,1972.0,665.87,260.08,1260000
3140.0,36.0,81,0.0,1972.0,665.87,260.08,1180000
3100.0,1.0,73,971.0,1978.0,2513.0,1772.76,1375000
3100.0,20.0,106,957.0,1978.0,2558.91,1800.92,1665000
3100.0,19.0,136,760.0,1979.0,1519.28,651.3,2425000
3000.0,45.0,34,792.0,1972.0,525.44,827.18,380000
3140.0,2.0,161,701.0,1986.0,614.93,116.52,2095000
3000.0,49.0,109,0.0,1633.0,402.79,13.44,1577000
3000.0,25.0,51,0.0,1937.0,434.79,206.62,815000
3000.0,13.0,98,0.0,1967.0,363.47,184.71,1685000
3060.0,7.0,111,144.0,1975.0,361.88,119.5,1750000
3000.0,8.0,172,0.0,1965.0,966.32,128.7,3500000
3000.0,5.0,107,483.0,1975.0,520.12,122.92,1840000
3000.0,39.0,61,0.0,1841.0,350.67,48.52,1550000
3000.0,3.0,67,0.0,1890.0,502.82,51.25,1150000
3000.0,3.0,0,0.0,1890.0,502.82,51.25,1850000
3000.0,3.0,105,0.0,1890.0,502.82,51.25,1930000
3000.0,13.0,124,249.0,1975.0,598.17,751.45,1430000
3000.0,31.0,124,164.0,1976.0,692.04,775.63,946960
3000.0,8.0,68,0.0,1930.0,269.89,158.59,870000
3060.0,440.0,183,700.0,1976.0,1207.04,1094.62,6675000
3140.0,69.0,134,269.0,1976.0,1859.9,1186.52,1940000
3140.0,1.0,117,299.0,1976.0,1629.22,961.36,1695000
3140.0,39.0,138,281.0,1976.0,1767.48,1095.09,1750000
3140.0,43.0,97,223.0,1976.0,1756.47,1087.47,1455000
